id,is_a
18614,7775
18616,7115
18617,7115
18621,3674
18622,3674
18623,18614
18640,7120
18643,18606
18644,18376
18645,10314
18646,7120
18647,7120
18648,18647
18649,4493
18650,914
18651,13685
18652,464
18653,13685
18654,13685
18655,5913
18656,18657
18657,476
18663,64
18664,5913
18667,18664
18673,18664
18674,6876
18675,4293
18676,1816
18679,3824
18680,18679
18681,18679
18683,3715
18684,3715
18685,105
18687,5162
18688,22
18689,18688
18690,13512
18691,34929
18692,34929
18707,9856
19042,5156
19143,1013
19189,1917
19190,36225
19196,1917
19197,35649
19198,35650
19199,475
19200,1868
19201,4252
19202,19201
19203,19201
19204,483
19206,3357
19207,481
19208,19210
19210,34944
19211,64
19212,64
19221,2544
19222,2544
19231,19221
19232,19222
19241,19221
19242,19222
19243,3000961
19246,3000981
19247,3000981
19248,922
19249,19248
19250,19248
19251,19248
19252,19250
19253,18613
19254,10171
19255,10171
19258,3544
19261,3544
19262,19258
19263,3528
19264,3528
19267,3528
19269,19264
19272,14776
19274,14776
19275,2616
19278,2616
19279,2616
19280,200
19283,16555
19284,1892
19285,1892
19286,1892
19289,4001
19290,4001
19291,19258
19292,19291
19293,19292
19294,5970
19295,15233
19303,13118
19304,483
19306,19304
19307,19306
19308,9663
19310,6843
19311,2211
19312,9050
19314,9662
19315,1866
19319,3297
19320,9569
19324,1817
19325,1817
19326,9912
19327,19326
19328,19326
20358,7635
20550,1981
22229,9663
22230,2616
22232,8440011
22234,16555
22235,7417
22236,22235
22237,22236
22241,22236
22242,22236
22243,22236
22244,7193
22246,22248
22247,5838
22248,5838
22250,34754
22252,14639
22254,5838
22256,5838
22258,9662
22259,2316
22260,22259
22262,22260
22264,22260
22268,2616
22271,11215
22272,7702
22273,64
22274,64
22275,64
22276,22275
22277,22275
22278,11777
22279,16446
22280,11184
22281,11184
22282,456
22283,2553
22284,15808
22285,1037
22286,456
22287,6314
22288,36215
22292,3497
22293,463
22294,10199
22295,22294
22296,22298
22297,11779
22298,3437
22299,3437
22300,11779
22301,11779
22302,11779
22303,5162
22314,22303
22315,22303
22316,22303
22317,22303
22318,22303
22319,22303
22320,22303
22323,22303
22325,22303
22326,22303
22327,22303
22329,22303
22336,22303
22337,22303
22340,22303
22341,22303
22346,22303
22347,22303
22348,22303
22349,22303
22350,4923
22351,4923
22352,2616
22353,2616
22355,4811
22356,4811
22357,1170
22358,5156
22360,1765
22361,7688
22364,2616
22367,2616
22368,2616
22383,2616
22394,16536
22395,2616
22396,2616
22397,2616
22398,2616
22420,22248
22421,7702
22423,11214
22424,9662
22425,2616
22426,2616
22427,2616
22428,3961
22429,3961
22430,3961
22434,19263
22437,7247
22438,2616
22453,2616
22469,2616
22534,2616
22649,5838
22695,2616
22716,2616
22730,2616
22776,34925
22783,2616
22791,2616
22941,9633
22943,1018
23094,15233
23255,16526
23378,19263
23390,9050
23415,2616
23416,2616
23417,2616
23443,2616
23462,2616
23541,1726
23564,2616
23623,9633
23740,5838
23752,5156
23787,2616
23836,2616
23852,2616
23855,9050
23859,2301
23861,2616
23862,2616
23865,2616
23867,2616
23868,2616
23879,11216
23900,22303
23901,22303
23920,10011
23927,6119
23928,2616
23932,2616
23934,5377
23936,6083
23943,467
23958,2616
23983,1018
23984,1018
23998,14647
23999,14647
24000,14647
24001,14647
24003,4003
24009,27331
24037,4720
24043,2616
24045,19291
24046,2616
24078,2616
24079,6568
24090,2616
24110,2616
24151,22776
24183,2616
24193,2616
24201,2616
24382,9631
24900,23255
24901,23255
24914,73
24940,73
25096,19303
25102,19303
25103,19303
25104,19303
25261,11591
25525,23879
25533,23879
25534,23879
25581,23936
25584,23936
25588,23943
25589,23943
25591,23943
25592,23943
25593,23943
25595,23943
25677,2749
25736,24090
25763,13118
25768,14687
25772,13118
25829,13118
25883,13118
25903,13118
26006,9631
26137,14640
26246,2318
26293,14636
26382,13118
26384,13118
26386,2318
26391,13118
26541,19263
26546,24914
26547,24914
26584,13685
26586,13685
26663,19263
26666,19263
26719,13118
26721,13118
26722,35927
26723,35927
26724,35927
26725,35927
26760,34968
26761,34968
26765,2616
26775,2616
26776,2616
26777,2616
27061,2616
27109,5156
27113,14687
27221,25589
27225,25589
27239,25589
27244,29004
27245,29001
27246,29001
27285,4004
27309,25677
27310,25677
27331,2749
27333,2317
27368,25736
27371,25736
27513,464
27716,464
27768,2616
27771,2616
28194,481
28395,464
28396,464
28398,26765
28399,26765
28401,26765
28402,26765
28403,26765
28404,26765
28405,26765
28406,26765
28412,26777
28413,26777
28414,26777
28415,26777
28416,26777
28417,26777
28418,26777
28419,26777
28420,26777
28421,26777
28422,26777
28423,26777
28424,26777
28425,26777
28426,26777
28427,26777
28428,26777
28429,26777
28430,26777
28431,26777
28432,26777
28433,26777
28434,26777
28435,26777
28436,26777
28437,26777
28439,26777
28440,26777
28622,464
28715,2616
28918,27285
28919,27285
28920,27285
28921,27285
28922,27285
28923,27285
28924,27285
28925,27285
29001,27368
29002,27368
29004,27371
29005,27371
29009,22303
29503,2315
29538,4676
29626,14631
29636,2315
30276,2257
30649,2616
31111,29503
31906,4676
32748,2257
33483,29636
33939,2256
34670,34722
34671,13118
34672,64
34673,7245
34674,13118
34676,2437
34678,2437
34680,34944
34681,62
34688,8982
34690,34688
34691,34688
34693,1637
34694,5156
34695,5156
34696,2358
34697,4111
34698,34697
34699,34697
34703,34698
34704,34698
34705,483
34706,34705
34707,34705
34708,34709
34709,11215
34710,4060
34711,14950
34712,1995
34713,15212
34714,34713
34715,34714
34716,34713
34717,1727
34718,34717
34719,13765
34720,34717
34721,13765
34722,1727
34723,1727
34724,13765
34725,11779
34726,34717
34727,1637
34728,11779
34729,1021
34730,2265
34734,13199
34735,5398
34736,8846
34743,22248
34745,22259
34746,34745
34747,34745
34749,2616
34750,8440011
34751,2616
34752,2616
34753,34754
34754,22248
34762,382
34763,5970
34764,10313
34765,16475
34766,10314
34767,464
34768,61
34769,15757
34770,34969
34771,11777
34772,34921
34773,2616
34774,2616
34775,2616
34776,2616
34777,2616
34778,2616
34779,2616
34780,2616
34781,2616
34782,2616
34798,14567
34799,14567
34800,14567
34801,14567
34803,14567
34804,14567
34805,14567
34806,14567
34808,14567
34809,14567
34810,14560
34811,14567
34812,14567
34828,14567
34829,14567
34830,14567
34831,14567
34833,14567
34834,14567
34835,14567
34836,14567
34838,14567
34839,14567
34840,14560
34841,14567
34842,14567
34858,14567
34859,14567
34860,14567
34861,14567
34863,14567
34864,14567
34865,14567
34866,14567
34868,14567
34869,14567
34870,14560
34871,14567
34872,14567
34873,463
34874,34947
34875,6598
34876,6598
34877,1048
34878,2050
34884,3644
34885,344
34888,22303
34889,2616
34891,16529
34892,2616
34893,2616
34894,9663
34895,9663
34896,11215
34898,4103
34900,4100000
34901,4295
34902,4295
34903,2166
34905,464
34907,5158
34908,14892
34909,9199
34910,14450
34918,14450
34919,105
34920,105
34921,10000
34922,10000
34923,465
34924,34923
34925,465
34926,34925
34927,3521
34928,36215
34929,10314
34930,22
34931,7702
34932,483
34933,18260
34934,3409
34935,64
34936,64
34937,13765
34938,2418
34939,7844
34940,10161
34941,64
34942,12451
34943,5408
34944,64
34945,34873
34946,34945
34947,34873
34948,34947
34949,3978
34950,1473
34951,34950
34952,34950
34953,7499
34958,34953
34959,15212
34960,15212
34961,15202
34962,15202
34963,51
34964,6349
34965,18246
34968,13118
34969,3914
34971,34979
34972,34979
34978,10313
34979,34978
34980,13522
34981,34980
34982,34980
34983,5813
34984,1021
34986,1815
34987,1815
34988,43
34989,2616
34991,9663
34993,15234
34994,4040
34995,3104
34996,34997
34997,1288
34999,9663
35001,9663
35004,2050
35005,35004
35006,35004
35007,35612
35011,2020
35013,35015
35014,2616
35015,35014
35016,12449
35017,12449
35018,12451
35019,7244
35020,15212
35021,15212
35022,5476
35024,11777
35026,2616
35027,2616
35028,2616
35032,2461
35034,15808
35036,483
35037,3929
35038,4111
35039,1637
35040,35039
35041,1632
35042,1632
35043,14770
35044,22303
35045,14719
35046,35045
35047,35045
35048,35049
35049,35050
35050,58
35053,35049
35073,58
35074,58
35076,3360
35077,12278
35078,35053
35079,35080
35080,15870
35081,13221
35082,13221
35083,2412
35084,2412
35085,6984
35086,35085
35087,35086
35088,35087
35089,35086
35090,35089
35091,3665
35092,35091
35093,35091
35094,35093
35095,35093
35096,8982
35097,35091
35098,35091
35099,35091
35100,35091
35102,1077
35103,4231
35104,34929
35105,5156
35106,34929
35108,8982
35109,3431
35110,35109
35111,35109
35112,14892
35113,19269
35114,19269
35115,35119
35116,35115
35117,35115
35118,61
35119,12111
35120,328
35122,4200215
35123,4200215
35124,4200215
35126,4200215
35127,3685
35128,15064
35129,15064
35130,10363
35131,35130
35132,35130
35133,75
35139,4100000
35142,35144
35143,35144
35144,464
35145,125
35146,1018
35147,4120
35148,5865
35149,7651
35150,16559
35151,1663
35152,1663
35153,5390
35154,5391
35155,5392
35156,5393
35157,5394
35158,5395
35159,6984
35162,15917
35165,35480
35168,475
35171,15880
35174,15212
35177,13522
35180,1637
35183,1637
35186,13686
35195,3516
35198,1473
35201,34696
35204,15917
35207,35652
35210,93
35213,34944
35216,13522
35219,7644
35222,35350
35225,35350
35228,464
35231,1663
35234,1638
35237,5396
35240,328
35243,464
35246,11136
35249,1638
35252,15212
35258,5156
35261,35350
35267,1560
35270,328
35273,1637
35276,34944
35279,2429
35286,15212
35289,475
35292,1637
35295,15212
35298,34944
35304,1637
35307,1637
35310,36215
35313,328
35316,5156
35319,14466
35322,15212
35328,35638
35331,34944
35338,17635
35341,1328
35350,1637
35359,1637
35365,35638
35368,36215
35371,2075
35374,4148
35377,34944
35380,1637
35383,15212
35386,464
35392,1638
35395,1637
35398,1637
35401,328
35403,1637
35404,35403
35410,15212
35416,34944
35419,11136
35422,35395
35425,64
35428,1979
35431,34944
35435,15212
35438,11825
35441,6983
35444,13765
35445,5173
35450,13522
35453,34944
35462,35350
35465,2553
35468,34944
35471,36215
35474,15212
35477,35637
35480,36215
35483,15212
35489,1637
35492,35403
35495,4885
35498,8845
35501,35016
35505,15212
35508,1637
35514,11216
35520,2524
35523,35480
35526,35652
35529,15212
35530,16564
35532,1663
35536,34944
35539,4573
35542,35637
35545,1473
35546,1638
35547,35546
35548,1637
35549,2049
35550,1638
35551,2049
35552,1638
35553,15212
35554,15212
35555,10521
35561,15021
35562,14450
35563,35568
35564,35568
35565,35568
35566,14450
35567,35566
35568,14450
35569,14450
35570,11591
35572,14450
35573,35569
35574,35569
35575,9050
35577,35569
35580,14450
35581,14450
35582,14450
35583,14450
35584,14450
35585,14450
35586,14450
35587,14450
35588,7245
35589,14450
35590,14450
35591,14450
35592,14450
35593,14450
35594,11216
35595,11591
35596,6568
35597,9955
35598,9955
35599,4121
35601,4121
35602,5053
35603,475
35604,475
35605,475
35606,34944
35607,11215
35608,1473
35609,13754
35610,4111
35611,5423
35612,10363
35617,464
35618,35617
35619,35617
35634,475
35635,35634
35636,35634
35637,35634
35638,35634
35639,34921
35640,1311
35642,1021
35646,18398
35647,35648
35648,11779
35649,1021
35650,1021
35651,5156
35652,1021
35655,13126
35659,1638
35662,1638
35675,1638
35676,9743
35677,5251
35753,4537
35754,35753
35755,35753
35756,35755
35757,35753
35758,35762
35762,35753
35763,2553
35764,29
35765,35764
35766,1328
35767,2185
35768,1813
35769,3964
35770,35771
35771,1816
35772,1816
35773,35772
35774,35772
35775,475
35776,35783
35783,1808
35784,1968
35785,9663
35786,2305
35787,2305
35788,2305
35802,35787
35803,2616
35804,13522
35805,12489
35806,5764
35807,2308
35808,9663
35809,2553
35814,35818
35815,35814
35818,1013
35819,464
35820,5906
35825,1235
35826,1236
35827,1235
35828,1236
35829,9025
35830,9025
35831,15212
35832,7522
35833,11878
35834,2469
35835,35837
35836,35837
35837,34944
35838,344
35839,9
35840,6676
35841,6660
35842,1500
35843,1972
35844,4648
35845,2384
35846,35845
35847,35845
35848,5913
35849,5913
35850,5913
35872,22303
35873,22303
35874,22303
35875,22303
35876,22303
35877,22303
35878,5055
35879,3685
35880,3685
35881,3685
35882,3685
35883,3685
35884,2002260
35885,2616
35886,2616
35890,2616
35892,2616
35893,2616
35894,2616
35895,2616
35897,2616
35900,2616
35904,2616
35906,2616
35907,2616
35908,2616
35909,2616
35911,2616
35912,2616
35913,2616
35914,2616
35915,2616
35916,2616
35917,2616
35918,2616
35919,2616
35920,2616
35922,3980
35924,11215
35925,19303
35926,3980
35927,13118
35928,2616
35930,7247
35931,7702
35932,2616
35933,200
35934,2616
35935,22260
35937,22248
35938,35939
35939,2316
35940,19263
35941,5764
35942,464
35944,35943
35945,35943
35946,35943
35956,464
35957,35959
35958,35959
35959,5913
35960,62
35962,5156
35963,6314
35964,5913
35965,60
35966,4923
35967,3729
35968,12451
35969,35016
35970,2616
35971,2616
35972,2616
35973,9662
35974,7251
35975,2616
35976,7413
35977,9663
35999,2616
36000,35999
36001,35999
36002,35999
36003,35999
36004,35999
36005,35999
36006,35999
36007,35999
36008,35999
36009,35999
36010,35999
36011,35999
36012,2616
36013,6800
36014,7651
36015,456
36016,36017
36017,463
36018,36017
36019,8978
36043,27331
36044,2749
36063,4003
36065,2749
36066,2062
36067,2062
36068,72
36069,2050
36070,4120
36071,3831
36072,15833
36073,3104
36074,1638
36143,11779
36144,13686
36145,467
36146,7688
36147,1630
36148,1630
36149,1416
36150,63
36151,1987
36152,1987
36153,1987
36154,1987
36161,1987
36162,1987
36163,1987
36164,2616
36167,4923
36168,4923
36172,14377
36173,14377
36174,14377
36176,14377
36177,6568
36185,14914
36186,11824
36212,6846
36214,8410024
36215,1
36216,11779
36217,6314
36218,2616
36219,15249
36224,1018
36225,2530
36242,2328
36243,6314
36244,7779
36245,353
36246,36248
36247,36248
36248,2217
36249,36250
36250,5764
36252,464
36253,161
36254,161
36255,1032
36256,34953
36259,15229
36260,34953
36261,7499
36262,5156
36263,72
36264,11779
36265,2001995
36266,4765
36267,1638
36268,1638
36269,1981
36270,211
36271,158
36272,36271
36273,36271
36274,2385
36285,4784
36286,4784
36288,36285
36289,36286
36290,6566
36291,6567
36292,5156
36293,3729
36294,3729
36295,477
36300,1638
36301,6876
36302,2049
36303,36302
36304,61
36328,37144
36337,1169
36343,3697
36351,415
36352,415
36362,1169
36375,9916
36376,9916
36422,415
36441,5156
36521,60
36523,5156
36553,60
36654,36661
36655,36661
36656,36661
36657,36661
36658,5358
36661,5358
36925,60
36990,60
37089,75
37094,415
37144,60
37191,60
37237,60
37447,36521
37455,36521
37458,1037
37459,1037
37461,1037
37462,1037
37463,1037
37464,37463
37465,1037
37466,1037
37467,1037
37468,9569
37480,7644
37494,15863
37500,37560
37501,37560
37502,37560
37503,37560
37514,2509
37515,2509
37518,39168
37521,39168
37522,2509
37527,16401
37528,16401
37530,2527
37531,15860
37532,8470001
37533,15878
37534,15878
37535,15878
37536,15878
37538,15880
37539,15880
37540,15880
37541,15880
37548,15883
37549,15883
37559,15860
37560,1097
37566,2524
37580,15863
37590,37560
37601,15212
37614,37531
37615,37531
37722,15869
37723,15869
37763,12310
37764,12310
37765,12310
37766,12310
37787,35204
37788,35204
37789,37503
37790,37503
37793,37500
37794,37500
37795,37501
37796,37501
37797,37502
37798,37502
37865,2429
37995,15870
37998,2429
38001,7644
38002,12236
38003,12236
38037,2429
38048,16399
38053,15860
38054,15860
38093,2509
38094,15860
38124,37566
38137,37601
38139,37601
38587,37566
38632,2524
38633,2524
38634,2524
38635,35764
38638,35764
38641,35764
38647,2524
38651,2524
38684,37580
38685,37580
38687,2507
38691,15859
38694,15859
38695,15865
38696,15865
38697,37527
38698,37527
38699,37528
38700,37528
38707,16401
38727,2509
38734,37531
38735,37515
38736,37515
38737,37514
38738,37514
38746,15863
38784,37615
38787,16378
38796,15859
38818,16401
38849,29
38853,1543
38854,1543
38855,9007
38856,9007
38857,9007
38859,9006
38860,9006
38861,16398
38864,16398
38867,16399
38868,7644
38870,16399
38871,16399
38878,37566
38879,37566
38882,37566
38885,7644
38888,2524
38894,12311
38897,15472
38900,15472
38920,15871
38922,15871
38923,15871
38925,15870
38929,12311
38930,12311
38931,12311
38932,12311
38934,12310
38935,12310
38936,12310
38938,2429
38943,37566
38951,15866
38952,15866
38953,15866
39162,16378
39163,2528
39164,2528
39167,7644
39168,37531
39169,5612
39170,4573
39175,315
39176,315
39185,1638
39186,1638
39187,1638
39188,1638
39215,1637
39222,15796
39228,1638
39230,1638
39232,1621
39256,1638
39258,39259
39259,1593
39260,4573
39261,1637
39262,2012
39288,464
39351,1637
39355,1637
39376,1638
39377,1638
39379,1638
39418,4111
39421,39422
39422,5156
39835,5612
39838,39169
39839,39169
39840,39169
39841,39169
39842,39169
39843,39169
39844,39169
39845,39169
39846,39169
39847,4573
39848,39258
39849,39258
39850,1637
39851,39262
39856,1145
39857,1145
700019,11215
700020,700019
1000000,1444
1000001,14382
1000002,1444
1000003,1000021
1000004,14382
1000005,10000
1000006,10165
1000007,10188
1000008,15212
1000009,1444
1000010,479
1000011,34929
1000012,34929
1000013,34929
1000014,15212
1000015,1000021
1000016,34929
1000017,34929
1000018,10164
1000019,1444
1000020,10165
1000021,1084
1000022,15251
1000023,64
1000024,353
1100000,7651
1200000,34696
1200001,2836
1200002,481
1200003,5156
1200005,4100000
1200006,4100000
1200007,5913
1200008,5814
1200009,4100000
1200010,5913
1200011,5744
1200012,4100000
1200013,4100000
1200014,5913
1200015,5913
1200016,4100000
1200017,5913
1200018,5055
1200019,5055
1200020,5055
1200021,5055
1200022,5913
1200023,1075
1200024,5913
1200025,6846
1200026,4100000
1200027,4704
1200028,6846
1200029,6846
1200030,5913
1200031,4200133
1200032,4704
1200033,5913
1200034,5913
1200035,5913
1200036,5744
1200038,5913
1200039,5913
1200040,5913
1200041,5913
1200042,5055
1200043,5744
1200044,4100000
1200045,13685
1200046,7500103
1200047,4200133
1200048,5913
1200050,5913
1200051,4100000
1200052,5913
1200053,13685
1200054,5913
1200055,6846
1200056,6846
1200057,6846
1200058,6846
1200060,6846
1200061,6846
1200062,6846
1200063,6846
1200064,6846
1200065,6846
1200066,6846
1200067,5055
1200068,5055
1200069,5055
1200070,5055
1200071,5055
1200072,5055
1200073,5055
1200074,5744
1200075,5744
1200076,10273
1200080,4100000
1200081,4100000
1200082,4100000
1200084,5913
1200085,5913
1200086,5913
1200087,5913
1200088,5913
1200089,5913
1200090,5913
1200091,5913
1200092,5913
1200093,5913
1200094,5913
1200095,5913
1200096,5913
1200097,5913
1200098,5913
1200099,5913
1200100,5913
1200101,5913
1200102,5913
1200103,6061
1200104,6061
1200105,5913
1200106,5913
1200107,4100000
1200108,5913
1200109,5744
1200110,4100000
1200112,4704
1200113,5744
1200114,4200133
1200115,5744
1200116,4100000
1200117,5055
1200118,5913
1200120,8789
1200121,4662
1200122,4662
1200123,4100000
1200125,4200133
1200126,5913
1200127,5913
1200128,5913
1200129,6061
1200130,6061
1200131,6061
1200132,6061
1200133,6061
1200134,5913
1200135,13685
1200136,4704
1200137,13685
1200138,5744
1200139,5744
1200140,4100000
1200141,4100000
1200142,5913
1200143,4200133
1200144,4100000
1200145,6846
1200146,5913
1200147,13685
1200148,5055
1200149,4100000
1200150,4100000
1200151,4100000
1200152,4100000
1200153,4100000
1200154,4100000
1200155,4100000
1200156,4100000
1200157,4100000
1200158,4100000
1200160,6846
1200164,18415
1200166,5913
1200167,5055
1200168,1078
1200169,1078
1200170,5913
1200171,5744
1200172,5814
1200173,4100000
1200174,5913
1200175,5744
1200177,4100000
1200179,4704
1200180,5913
1200181,4100000
1200182,5913
1200183,4200133
1200185,4100000
1200186,4704
1200187,6846
1200188,4100000
1200189,5913
1200190,5744
1200191,4100000
1200192,5744
1200193,5913
1200194,4100000
1200195,4100000
1200196,4100000
1200197,4100000
1200198,5744
1200199,4100000
1200201,5055
1200202,5055
1200203,5055
1200204,5055
1200205,5055
1200206,1076
1200207,1076
1200208,5913
1200209,5913
1200210,5913
1200211,5913
1200212,5913
1200213,5913
1200214,5913
1200215,5913
1200216,5913
1200217,5913
1200218,5913
1200219,5913
1200220,5913
1200221,5913
1200222,5744
1200223,4704
1200224,4704
1200225,5913
1200226,5913
1200227,5913
1200228,5913
1200229,5913
1200230,5913
1200231,5913
1200232,5913
1200233,5913
1200234,5913
1200235,5913
1200236,5913
1200237,5913
1200238,5913
1200239,5913
1200240,5913
1200241,5913
1200242,5913
1200243,5913
1200244,5913
1200245,5913
1200246,5913
1200247,5913
1200248,5913
1200249,5913
1200250,6061
1200251,6061
1200252,5913
1200253,4100000
1200254,5913
1200255,5744
1200256,5744
1200257,4704
1200259,4200133
1200260,13685
1200261,4704
1200262,5913
1200264,5055
1200265,5913
1200266,5913
1200267,5913
1200268,5913
1200269,5913
1200270,5913
1200271,5913
1200272,5913
1200273,5913
1200274,5913
1200275,5913
1200278,5913
1200279,5913
1200281,4100000
1200282,4100000
1200283,4100000
1200284,4100000
1200285,4100000
1200286,5913
1200287,5913
1200288,8436
1200289,8436
1200290,8434
1200291,8433
1200292,8436
1200293,8433
1200294,8436
1200295,8434
1200296,8433
1200297,8436
1200298,8436
1200299,218
1200300,8433
1200301,8436
1200302,8434
1200303,8436
1200304,8434
1200305,8436
1200306,8436
1200307,8434
1200308,8433
1200309,8436
1200310,8436
1200338,4100000
1200339,6271
1500000,5913
1500003,464
1500005,7844
1500006,2000271
1500007,4300081
1500008,2000508
1500009,2000508
1500010,2000508
1600006,2100271
1600008,2100508
1600010,2100508
1700006,2200271
2000000,2050
2000001,2050
2000004,5291
2000006,475
2000033,4120
2000039,1638
2000040,3102
2000044,3082
2000052,2000089
2000058,2050
2000068,2050
2000072,2329
2000073,2329
2000074,2329
2000078,2000089
2000083,926
2000084,2050
2000088,2050
2000089,4400006
2000090,4356
2000096,4537
2000098,477
2000102,481
2000103,11597
2000104,8907
2000106,475
2000116,54
2000120,4121
2000125,8904
2000127,10321
2000136,8904
2000139,3103
2000156,2329
2000157,2329
2000164,3104
2000165,2616
2000168,54
2000171,2001892
2000174,2317
2000175,8906
2000176,9663
2000177,933
2000178,3102
2000182,15233
2000183,2616
2000185,2437
2000187,2616
2000188,2616
2000193,6568
2000194,35566
2000195,2005270
2000196,2513
2000199,2616
2000201,933
2000202,3469
2000203,11164
2000205,366
2000209,2002226
2000210,479
2000211,481
2000212,2616
2000214,3498
2000216,1774
2000221,933
2000222,4132
2000223,2000376
2000224,4100000
2000225,3249
2000226,4300111
2000228,479
2000230,14892
2000232,2002215
2000233,479
2000234,54
2000238,2265
2000239,4300092
2000240,11597
2000241,477
2000245,4132
2000248,7251
2000250,8907
2000251,4000162
2000259,2001470
2000261,933
2000264,8907
2000267,479
2000268,2100268
2000269,366
2000271,2100271
2000274,2000401
2000276,15234
2000278,7635
2000280,2616
2000284,8907
2000285,14794
2000286,1774
2000287,366
2000288,1774
2000289,8907
2000291,2000381
2000293,2616
2000294,6569
2000296,2164
2000297,7635
2000298,3102
2000300,2513
2000305,6846
2000307,2616
2000309,5291
2000311,11145
2000313,2005276
2000315,2280
2000318,2316
2000319,479
2000321,933
2000322,2000401
2000324,6568
2000335,2164
2000336,8907
2000337,11164
2000341,366
2000342,2005276
2000347,2616
2000348,11164
2000349,1774
2000350,2000526
2000352,479
2000356,8907
2000358,479
2000362,1774
2000363,2001893
2000364,2001364
2000371,933
2000372,7635
2000373,2000089
2000375,2000089
2000376,10321
2000381,7635
2000384,11648
2000388,2616
2000389,7635
2000390,2002226
2000392,2616
2000394,479
2000397,6569
2000398,7635
2000399,4132
2000401,7635
2000408,6569
2000410,8907
2000411,3249
2000412,2002215
2000414,2050
2000419,11164
2000422,4768
2000424,2001470
2000425,8906
2000426,2002219
2000429,5814
2000430,14649
2000437,2000089
2000438,2001364
2000439,14795
2000440,9662
2000442,4300035
2000448,6569
2000449,2616
2000451,479
2000452,8907
2000454,35566
2000455,366
2000459,15234
2000460,2000089
2000461,4765
2000462,5493
2000464,2001470
2000465,5493
2000466,2005270
2000468,1048
2000469,2002215
2000474,11164
2000475,6569
2000476,8907
2000479,73
2000480,2000381
2000481,2002226
2000482,6569
2000484,1637
2000485,6568
2000488,2001898
2000492,14794
2000495,2000376
2000497,14795
2000498,11648
2000499,2002147
2000500,2005267
2000502,2633
2000503,933
2000504,933
2000507,2000526
2000508,2100508
2000510,933
2000512,7635
2000516,2616
2000517,2616
2000522,5493
2000523,7635
2000525,2000461
2000526,2513
2000527,2001909
2000528,14892
2000530,2280
2000532,2616
2000540,2000401
2000542,477
2000544,2000089
2000549,11164
2000551,7635
2000555,3102
2000557,2000734
2000558,54
2000564,14795
2000573,479
2000576,11164
2000579,2316
2000580,2002226
2000581,6568
2000582,479
2000585,3932
2000586,2000734
2000587,11164
2000589,6846
2000592,14795
2000593,7635
2000594,8907
2000596,2000089
2000599,2616
2000602,4376
2000603,2616
2000608,933
2000609,11214
2000610,2001089
2000611,477
2000614,14794
2000615,5493
2000616,14794
2000617,2005267
2000620,11597
2000622,3000972
2000623,2100623
2000627,2513
2000628,7271
2000629,9662
2000630,2002219
2000633,2616
2000634,2616
2000636,479
2000637,4300190
2000638,2437
2000639,2317
2000643,2316
2000645,2000401
2000646,2100646
2000647,15233
2000648,7271
2000651,2002147
2000654,9662
2000657,11597
2000658,2001904
2000660,1076
2000662,933
2000663,8907
2000666,3469
2000673,1637
2000674,8907
2000676,2280
2000677,5612
2000685,14794
2000687,2616
2000691,10321
2000692,2513
2000693,2000401
2000694,4121
2000695,464
2000698,2000461
2000699,4100000
2000701,2002147
2000703,2633
2000704,2002147
2000707,2616
2000710,7635
2000711,2050
2000712,5291
2000715,5493
2000716,3469
2000717,4356
2000718,3900
2000725,2329
2000726,2329
2000727,2329
2000728,2329
2000729,3900
2000730,2329
2000731,2329
2000732,2329
2000733,2329
2000734,4376
2000735,4247
2000739,3900
2000740,3900
2000741,3900
2000742,3900
2000743,3900
2000744,3900
2000745,3900
2000746,3900
2000747,3900
2000748,3900
2000749,3900
2000751,3900
2000766,479
2000767,3895
2000768,3895
2000769,3895
2000770,3895
2000771,3895
2000772,3895
2000774,3895
2000775,3895
2000776,3895
2000777,3895
2000779,11299
2000788,3104
2000801,3082
2000802,3082
2000803,3082
2000804,3082
2000805,3082
2000807,3082
2000808,3082
2000809,3082
2000810,3082
2000813,8904
2000814,8904
2000815,7635
2000820,2050
2000826,11214
2000829,3089
2000830,3089
2000831,3089
2000832,3089
2000833,3089
2000834,3089
2000835,3089
2000836,3089
2000837,3089
2000839,3089
2000851,2329
2000852,2329
2000853,2329
2000854,2329
2000855,2329
2000856,2329
2000857,2329
2000858,2329
2000859,4376
2000864,3900
2000865,3900
2000866,3900
2000867,3900
2000868,3900
2000869,3900
2000870,3900
2000872,3900
2000873,3900
2000874,3900
2000887,3079
2000891,3895
2000892,3895
2000894,3895
2000895,3895
2000896,3895
2000897,3895
2000898,3895
2000899,3895
2000900,3895
2000901,3895
2000902,14892
2000910,11299
2000911,4100000
2000912,3104
2000913,479
2000924,3082
2000925,3895
2000926,3082
2000927,3082
2000928,3082
2000929,3082
2000930,3082
2000931,3082
2000932,3082
2000933,3082
2000934,3082
2000936,2100936
2000937,3895
2000939,8904
2000940,8904
2000941,6569
2000946,3895
2000947,2100947
2000952,3089
2000953,3089
2000954,3089
2000955,3089
2000956,3089
2000957,3895
2000958,3089
2000959,3089
2000960,3089
2000961,3089
2000962,3089
2000968,3895
2000974,2329
2000975,2329
2000976,2329
2000977,2329
2000978,2329
2000979,3895
2000980,2329
2000981,2329
2000982,2329
2000983,2329
2000984,9661
2000985,14649
2000986,3895
2000987,3895
2000988,3895
2000989,3895
2000991,3900
2000993,5291
2000997,4132
2001001,3900
2001012,3900
2001013,3082
2001014,3082
2001015,3082
2001016,3082
2001017,3082
